ID,FECHA_UTC,HORA_UTC,LATITUD,LONGITUD,PROFUNDIDAD,MAGNITUD,FECHA_CORTE
13963,20110524,142115,-8.9133999999999993,-76.721800000000002,55,4.7000000000000002,20223006
13964,20110524,174534,-5.2141999999999999,-78.499600000000001,18,4.5,20223006
13965,20110525,005047,-4.5597000000000003,-81.044200000000004,16,4.5,20223006
13966,20110525,013359,-6.6482000000000001,-75.931299999999993,34,4.7999999999999998,20223006
13967,20110525,035702,-11.461,-78.152699999999996,26,4.7999999999999998,20223006
13968,20110526,204141,-9.5334000000000003,-80.228300000000004,34,4.5999999999999996,20223006
13969,20110527,073703,-7.2218,-76.3416,149,4.5999999999999996,20223006
13970,20110527,102215,-14.7536,-75.4923,70,4.5999999999999996,20223006
13971,20110527,220751,-14.395200000000001,-76.356200000000001,35,4.7999999999999998,20223006
13972,20110528,193702,-2.3690000000000002,-81.632000000000005,25,4.5,20223006
13973,20110529,180024,-14.626099999999999,-76.458299999999994,15,5,20223006
13974,20110530,073551,-15.6486,-72.180300000000003,137,4.5,20223006
13975,20110601,141652,-4.1087999999999996,-81.856700000000004,6,4.5,20223006
13976,20110602,032801,-5.6116000000000001,-75.435100000000006,12,4.7000000000000002,20223006
13977,20110602,061942,-17.883700000000001,-69.549400000000006,159,4.7999999999999998,20223006
13978,20110602,070948,-18.079499999999999,-69.777100000000004,130,4.5,20223006
13979,20110602,205156,-8.4426000000000005,-74.900800000000004,153,4.7999999999999998,20223006
13980,20110603,145136,-15.9491,-74.012299999999996,85,4.7000000000000002,20223006
13981,20110604,032934,-8.25,-74.010999999999996,179,4.9000000000000004,20223006
13982,20110604,133742,-7.7381000000000002,-74.627200000000002,50,5.5,20223006
13983,20110605,075121,-10.289099999999999,-75.493499999999997,128,4.5,20223006
13984,20110605,215825,-8.7255000000000003,-74.5702,59,4.5999999999999996,20223006
13985,20110607,023558,-5.5590999999999999,-77.647999999999996,57,4.5,20223006
13986,20110608,030622,-17.375699999999998,-69.780000000000001,130,6.0999999999999996,20223006
13987,20110608,090121,-13.069599999999999,-78.012,43,4.5,20223006
13988,20110608,105303,-16.542200000000001,-69.927999999999997,208,4.9000000000000004,20223006
13989,20110609,010444,-14.988300000000001,-72.135900000000007,39,4.5,20223006
13990,20110609,155836,-15.1693,-73.444500000000005,112,4.5,20223006
13991,20110611,213400,-18.345800000000001,-71.424599999999998,35,4.5999999999999996,20223006
13992,20110611,220136,-7.0739000000000001,-80.950900000000004,29,4.5,20223006
13993,20110611,221600,-8.8573000000000004,-75.989699999999999,24,4.5999999999999996,20223006
13994,20110611,221825,-6.9764999999999997,-80.732500000000002,23,4.5,20223006
13995,20110612,203222,-8.5332000000000008,-75.027299999999997,159,5.0999999999999996,20223006
13996,20110613,032502,-8.0915999999999997,-75.594999999999999,104,4.5999999999999996,20223006
13997,20110613,060337,-4.7690000000000001,-76.878799999999998,147,4.5,20223006
13998,20110613,234727,-10.1972,-78.991699999999994,54,4.9000000000000004,20223006
13999,20110614,083808,-10.2273,-70.901600000000002,602,5.2000000000000002,20223006
14000,20110614,162505,-9.8120999999999992,-74.585599999999999,152,4.9000000000000004,20223006
14001,20110615,043157,-12.573700000000001,-76.932599999999994,57,4.5999999999999996,20223006
14002,20110615,141650,-15.124700000000001,-72.301500000000004,138,4.9000000000000004,20223006
14003,20110615,150851,-14.4556,-76.353499999999997,21,4.5,20223006
14004,20110615,215357,-16.649999999999999,-74.8703,48,4.7000000000000002,20223006
14005,20110616,181332,-9.5078999999999994,-78.442400000000006,56,4.5,20223006
14006,20110617,104647,-6.2526999999999999,-74.869500000000002,201,4.5999999999999996,20223006
14007,20110617,204306,-18.5639,-70.030699999999996,158,4.7999999999999998,20223006
14008,20110618,005022,-15.3043,-74.299300000000002,38,4.7000000000000002,20223006
14009,20110618,011607,-15.3902,-74.329999999999998,46,4.7000000000000002,20223006
14010,20110618,011608,-15.424200000000001,-74.394000000000005,49,4.7000000000000002,20223006
14011,20110618,053826,-17.870999999999999,-70.525899999999993,111,5.2999999999999998,20223006
14012,20110618,063109,-12.518000000000001,-75.259500000000003,115,4.5999999999999996,20223006
14013,20110618,120819,-6.1755000000000004,-76.904700000000005,165,4.5,20223006
14014,20110618,135515,-8.0266999999999999,-79.961500000000001,33,4.5,20223006
14015,20110618,142506,-15.703099999999999,-75.305499999999995,28,4.5,20223006
14016,20110618,221119,-5.9884000000000004,-80.918700000000001,26,5,20223006
14017,20110619,002005,-6.0235000000000003,-81.114999999999995,24,5.2000000000000002,20223006
14018,20110619,035546,-8.9077999999999999,-80.685299999999998,54,4.7999999999999998,20223006
14019,20110619,090846,-6.3658999999999999,-81.240899999999996,27,4.5,20223006
14020,20110619,140930,-6.6235999999999997,-75.391300000000001,84,4.7000000000000002,20223006
14021,20110620,083048,-8.4598999999999993,-74.940399999999997,161,4.5,20223006
14022,20110620,154725,-5.1323999999999996,-80.355099999999993,40,4.7000000000000002,20223006
14023,20110622,015421,-14.5456,-76.165499999999994,41,4.5,20223006
14024,20110622,075211,-11.7241,-73.251300000000001,108,4.5,20223006
14025,20110624,160917,-8.8547999999999991,-75.980699999999999,133,4.5999999999999996,20223006
14026,20110625,115302,-13.666,-76.879800000000003,46,4.5,20223006
14027,20110625,160953,-17.510400000000001,-69.738500000000002,140,4.7000000000000002,20223006
14028,20110626,000824,-16.7639,-69.461699999999993,199,5,20223006
14029,20110626,031319,-8.5364000000000004,-80.554199999999994,59,4.5,20223006
14030,20110626,074424,-11.9427,-72.458500000000001,135,4.9000000000000004,20223006
14031,20110626,114550,-12.541399999999999,-76.867199999999997,49,4.5,20223006
14032,20110626,171106,-14.291499999999999,-73.359399999999994,133,4.5,20223006
14033,20110626,215820,-16.550999999999998,-73.654200000000003,22,4.5,20223006
14034,20110627,050218,-5.9515000000000002,-81.004999999999995,21,4.5,20223006
14035,20110627,053049,-4.2754000000000003,-75.123599999999996,209,4.5999999999999996,20223006
14036,20110627,104900,-5.3712,-80.917699999999996,29,4.5,20223006
14037,20110627,210523,-6.6121999999999996,-80.933499999999995,7,5.0999999999999996,20223006
14038,20110628,031236,-5.9215999999999998,-75.270300000000006,31,4.5999999999999996,20223006
14039,20110628,150110,-9.3720999999999997,-79.248199999999997,57,4.7999999999999998,20223006
14040,20110629,062023,-16.687000000000001,-71.992999999999995,32,4.7999999999999998,20223006
14041,20110629,104129,-6.2881999999999998,-76.984700000000004,26,5.0999999999999996,20223006
14042,20110630,051027,-3.4116,-81.140799999999999,48,4.5,20223006
14043,20110630,081024,-4.9029999999999996,-80.0244,64,4.5999999999999996,20223006
14044,20110630,135905,-13.4801,-76.316199999999995,84,4.5999999999999996,20223006
14045,20110702,000334,-14.6494,-76.183199999999999,43,5.2000000000000002,20223006
14046,20110702,193642,-6.6436000000000002,-76.974000000000004,77,4.5,20223006
14047,20110703,011052,-9.7434999999999992,-80.2624,47,4.9000000000000004,20223006
14048,20110704,021253,-10.018700000000001,-79.244399999999999,51,4.5,20223006
14049,20110704,090931,-15.4155,-72.1096,165,4.5999999999999996,20223006
14050,20110704,150025,-13.763400000000001,-74.922899999999998,87,4.5999999999999996,20223006
14051,20110704,175020,-17.460100000000001,-73.236599999999996,58,4.5,20223006
14052,20110705,053333,-9.6021999999999998,-74.884600000000006,197,4.7999999999999998,20223006
14053,20110705,135635,-7.5464000000000002,-76.3566,159,4.9000000000000004,20223006
14054,20110705,170049,-15.4496,-73.649500000000003,102,4.5,20223006
14055,20110706,185432,-4.4469000000000003,-76.870099999999994,192,4.5,20223006
14056,20110707,234029,-17.420999999999999,-70.516000000000005,139,4,20223006
14057,20110708,003915,-15.959099999999999,-71.888300000000001,142,4.5,20223006
14058,20110708,030524,-12.185499999999999,-78.496899999999997,26,4.5,20223006
14059,20110708,035445,-11.614699999999999,-76.675799999999995,103,4.7000000000000002,20223006
14060,20110708,080726,-4.5374999999999996,-80.264099999999999,39,4.7999999999999998,20223006
14061,20110709,061300,-8.6592000000000002,-75.948099999999997,82,4.7000000000000002,20223006
14062,20110709,085114,-15.329499999999999,-72.073499999999996,149,4.7999999999999998,20223006
14063,20110710,031709,-9.3827999999999996,-75.950999999999993,172,4.9000000000000004,20223006
14064,20110710,114906,-15.4754,-72.790999999999997,57,4.9000000000000004,20223006
14065,20110711,002024,-3.9771999999999998,-77.0505,60,4.5999999999999996,20223006
14066,20110711,024157,-3.5152000000000001,-80.107600000000005,76,4.5,20223006
14067,20110711,113740,-8.6039999999999992,-75.282499999999999,143,4.7999999999999998,20223006
14068,20110711,163357,-17.921199999999999,-69.526399999999995,162,4.9000000000000004,20223006
14069,20110713,082330,-15.758599999999999,-71.991200000000006,138,4.9000000000000004,20223006
14070,20110713,100751,-12.4491,-77.001999999999995,52,4.7999999999999998,20223006
14071,20110713,175456,-4.2735000000000003,-81.653300000000002,9,4.5,20223006
14072,20110714,031608,-15.3843,-72.121600000000001,115,4.5999999999999996,20223006
14073,20110714,041744,-16.416599999999999,-72.324299999999994,125,4.5,20223006
14074,20110714,100217,-6.4138999999999999,-76.128900000000002,155,4.5999999999999996,20223006
14075,20110714,183438,-16.054500000000001,-69.809600000000003,288,4.7999999999999998,20223006
14076,20110714,225353,-15.871600000000001,-69.331199999999995,260,4.9000000000000004,20223006
14077,20110714,232758,-3.3256999999999999,-77.641400000000004,54,4.5999999999999996,20223006
14078,20110716,085255,-6.5167999999999999,-80.767399999999995,16,4.5,20223006
14079,20110716,090505,-6.5217999999999998,-80.866299999999995,14,4.5,20223006
14080,20110718,002327,-9.2773000000000003,-76.206599999999995,158,4.9000000000000004,20223006
14081,20110718,075102,-16.362300000000001,-74.107500000000002,82,4.7000000000000002,20223006
14082,20110718,174357,-7.2275,-75.849100000000007,108,4.7000000000000002,20223006
14083,20110719,225035,-11.3606,-77.782799999999995,55,4.5,20223006
14084,20110721,092738,-9.6617999999999995,-75.680800000000005,140,4.5,20223006
14085,20110721,221646,-8.0902999999999992,-74.540899999999993,160,5,20223006
14086,20110722,124041,-6.3465999999999996,-76.670100000000005,22,4.5,20223006
14087,20110722,235432,-9.5846,-79.450599999999994,50,4.7999999999999998,20223006
14088,20110723,163912,-16.062899999999999,-75.156000000000006,35,4.7000000000000002,20223006
14089,20110724,020313,-14.5198,-73.746099999999998,113,4.5,20223006
14090,20110724,154907,-14.828099999999999,-74.612799999999993,82,5.0999999999999996,20223006
14091,20110725,182510,-5.2504999999999997,-76.626199999999997,127,5.4000000000000004,20223006
14092,20110725,202858,-7.7819000000000003,-75.507900000000006,108,4.9000000000000004,20223006
14093,20110726,205825,-2.9140000000000001,-76.803200000000004,186,5.5999999999999996,20223006
14094,20110727,083601,-14.613799999999999,-72.958200000000005,56,4.5,20223006
14095,20110727,212529,-8.5185999999999993,-80.154899999999998,55,4.7000000000000002,20223006
14096,20110728,050716,-16.9023,-69.594399999999993,179,4.9000000000000004,20223006
14097,20110728,142731,-9.2088000000000001,-78.965800000000002,57,4.5,20223006
14098,20110728,181251,-8.9492999999999991,-74.755200000000002,152,4.7999999999999998,20223006
14099,20110730,140219,-12.8162,-77.338800000000006,23,4.5999999999999996,20223006
14100,20110731,004212,-13.255699999999999,-76.772099999999995,42,4.9000000000000004,20223006
14101,20110731,144006,-13.296900000000001,-76.682299999999998,57,4.5999999999999996,20223006
14102,20110731,184839,-5.2096,-81.855199999999996,47,4.5,20223006
14103,20110731,205525,-5.4302000000000001,-78.920900000000003,48,4.5,20223006
14104,20110731,234156,-8.9680999999999997,-78.974000000000004,59,4.5,20223006
14105,20110801,143010,-11.766,-77.459599999999995,63,4.5,20223006
14106,20110801,163215,-2.6055999999999999,-80.669399999999996,56,4.5,20223006
14107,20110801,195132,-3.9068999999999998,-78.233599999999996,266,4.5,20223006
14108,20110802,062417,-9.5004000000000008,-79.446600000000004,56,4.5,20223006
14109,20110802,180305,-17.2517,-69.116299999999995,37,4.7000000000000002,20223006
14110,20110804,053455,-7.6609999999999996,-74.395300000000006,170,5.0999999999999996,20223006
14111,20110804,202305,-10.021000000000001,-75.938400000000001,20,4.7000000000000002,20223006
14112,20110805,055947,-14.4109,-75.528300000000002,80,4.5,20223006
14113,20110805,083511,-7.4488000000000003,-74.236099999999993,173,5,20223006
14114,20110805,084846,-15.044,-73.473699999999994,100,4.5,20223006
14115,20110805,090401,-7.2172999999999998,-79.704499999999996,32,4.5,20223006
14116,20110805,120031,-16.0258,-73.616399999999999,42,4.5,20223006
14117,20110805,174413,-10.228300000000001,-78.904700000000005,59,4.7000000000000002,20223006
14118,20110805,201833,-6.6188000000000002,-77.338200000000001,43,4.5,20223006
14119,20110807,005524,-4.4141000000000004,-80.538799999999995,19,4.5,20223006
14120,20110807,064510,-14.0106,-76.166799999999995,49,4.5,20223006
14121,20110807,110427,-11.7209,-76.696399999999997,101,4.5,20223006
14122,20110807,172029,-5.9490999999999996,-77.025700000000001,135,4.5,20223006
14123,20110807,192110,-16.952300000000001,-72.411000000000001,25,4.5,20223006
14124,20110808,054108,-9.9611000000000001,-78.756799999999998,43,5,20223006
14125,20110809,235756,-8.9711999999999996,-79.639799999999994,30,4.5999999999999996,20223006
14126,20110810,155736,-9.9429999999999996,-79.186599999999999,55,4.5999999999999996,20223006
14127,20110811,021524,-16.959800000000001,-71.328299999999999,37,4.7000000000000002,20223006
14128,20110812,091159,-15.843500000000001,-72.1404,15,5.0999999999999996,20223006
14129,20110814,044646,-15.478,-71.182500000000005,184,4.7999999999999998,20223006
14130,20110814,114117,-9.7617999999999991,-76.873199999999997,153,4.7000000000000002,20223006
14131,20110817,084715,-14.859299999999999,-76.133700000000005,44,4.7999999999999998,20223006
14132,20110817,171027,-3.8092999999999999,-77.896699999999996,75,4.5,20223006
14133,20110817,205729,-14.1251,-75.862399999999994,58,4.9000000000000004,20223006
14134,20110818,032349,-13.6919,-76.161100000000005,79,4.5,20223006
14135,20110819,034456,-15.711399999999999,-74.176199999999994,95,4.5999999999999996,20223006
14136,20110819,183829,-4.5423,-81.072699999999998,41,4.5,20223006
14137,20110821,073737,-10.2257,-78.812200000000004,53,4.9000000000000004,20223006
14138,20110821,090624,-8.6015999999999995,-79.896799999999999,59,4.5,20223006
14139,20110821,131356,-4.9474,-76.754800000000003,61,4.5,20223006
14140,20110822,080538,-3.8079999999999998,-76.220399999999998,52,4.5,20223006
14141,20110823,004656,-17.890999999999998,-71.918999999999997,24,4.2999999999999998,20223006
14142,20110823,104721,-16.145700000000001,-74.290099999999995,34,4.7000000000000002,20223006
14143,20110824,021841,-15.767899999999999,-71.998000000000005,142,4.5999999999999996,20223006
14144,20110824,123717,-15.8643,-73.599199999999996,113,4.5999999999999996,20223006
14145,20110824,174612,-7.5674000000000001,-74.759299999999996,148,7,20223006
14146,20110824,181651,-7.6702000000000004,-74.614800000000002,164,5.5999999999999996,20223006
14147,20110824,182824,-7.9781000000000004,-74.701700000000002,170,5,20223006
14148,20110824,183304,-7.4348000000000001,-74.539500000000004,164,4.5999999999999996,20223006
14149,20110824,194016,-7.5664999999999996,-74.096699999999998,156,4.5,20223006
14150,20110824,200517,-7.5749000000000004,-74.209900000000005,151,4.5999999999999996,20223006
14151,20110824,224606,-7.7324000000000002,-74.495599999999996,169,4.5999999999999996,20223006
14152,20110825,013844,-7.4386000000000001,-74.268000000000001,155,4.5,20223006
14153,20110825,024805,-7.8189000000000002,-74.776200000000003,165,4.5,20223006
14154,20110825,043313,-7.7373000000000003,-74.516300000000001,161,4.5999999999999996,20223006
14155,20110825,050403,-18.0671,-69.371700000000004,147,5,20223006
14156,20110825,051134,-4.6379000000000001,-80.796899999999994,1,4.5,20223006
14157,20110825,070219,-7.5282999999999998,-74.712599999999995,147,4.7999999999999998,20223006
14158,20110825,095612,-8.7794000000000008,-78.894599999999997,61,4.7999999999999998,20223006
14159,20110825,154949,-7.4241999999999999,-74.348399999999998,165,4.7000000000000002,20223006
14160,20110825,201911,-5.2397999999999998,-76.9529,92,4.5,20223006
14161,20110825,225448,-7.0571000000000002,-74.161600000000007,76,4.5999999999999996,20223006
14162,20110826,022102,-7.7742000000000004,-74.474000000000004,169,4.7000000000000002,20223006
14163,20110826,082725,-4.2847999999999997,-80.716700000000003,29,4.5,20223006
14164,20110826,104057,-15.672800000000001,-73.990200000000002,76,4.7999999999999998,20223006
14165,20110826,160238,-8.0911000000000008,-74.189800000000005,175,4.7999999999999998,20223006
14166,20110826,184643,-8.6378000000000004,-76.4178,15,4.5999999999999996,20223006
14167,20110826,230242,-9.5828000000000007,-75.814999999999998,40,4.5999999999999996,20223006
14168,20110828,084053,-11.718,-73.255399999999995,31,5.0999999999999996,20223006
14169,20110829,045550,-7.1830999999999996,-74.275000000000006,163,4.5,20223006
14170,20110829,052317,-5.1501999999999999,-78.879599999999996,45,4.5,20223006
14171,20110829,163704,-8.3773999999999997,-74.2149,177,4.9000000000000004,20223006
14172,20110829,173828,-8.5894999999999992,-74.713999999999999,148,4.5999999999999996,20223006
14173,20110829,200432,-15.602600000000001,-71.495000000000005,160,4.5,20223006
14174,20110830,060857,-3.8971,-80.910600000000002,50,4.5,20223006
14175,20110830,153443,-7.8150000000000004,-74.792299999999997,149,4.7999999999999998,20223006
14176,20110830,183413,-11.3446,-76.601299999999995,116,4.5,20223006
14177,20110831,005320,-18.0213,-69.639600000000002,127,4.9000000000000004,20223006
14178,20110831,013619,-16.402799999999999,-73.867099999999994,64,4.9000000000000004,20223006
14179,20110831,020812,-9.6782000000000004,-75.756500000000003,56,4.7000000000000002,20223006
14180,20110831,163353,-15.824,-71.922399999999996,128,4.9000000000000004,20223006
14181,20110831,234020,-7.8068999999999997,-74.521500000000003,172,4.5999999999999996,20223006
14182,20110901,025418,-8.4984000000000002,-79.007000000000005,29,4.5,20223006
14183,20110901,033204,-9.8468,-80.0959,58,4.7000000000000002,20223006
14184,20110901,055513,-5.4878,-77.068200000000004,188,4.5,20223006
14185,20110901,144515,-10.848599999999999,-73.985500000000002,169,4.9000000000000004,20223006
14186,20110902,030555,-7.7534000000000001,-74.948499999999996,159,4.7999999999999998,20223006
14187,20110902,034606,-3.5196000000000001,-79.796800000000005,90,5.5,20223006
14188,20110902,042136,-3.8491,-79.856800000000007,152,4.5,20223006
14189,20110902,100227,-15.104799999999999,-73.5745,112,4.5999999999999996,20223006
14190,20110903,082056,-15.2255,-68.668099999999995,117,4.5,20223006
14191,20110904,010058,-16.3264,-73.155799999999999,9,4.5,20223006
14192,20110904,123219,-13.8575,-76.193299999999994,78,4.7000000000000002,20223006
14193,20110904,161641,-14.362500000000001,-76.354399999999998,14,4.7000000000000002,20223006
14194,20110904,175640,-12.305,-75.527900000000002,108,4.5,20223006
14195,20110904,201218,-6.2695999999999996,-76.495699999999999,22,4.5,20223006
14196,20110905,024640,-10.6906,-78.2089,48,4.7999999999999998,20223006
14197,20110905,073142,-6.6882999999999999,-75.225099999999998,60,4.5,20223006
14198,20110905,090924,-16.081,-71.661799999999999,135,4.5,20223006
14199,20110905,212028,-9.8506,-78.802199999999999,57,4.7000000000000002,20223006
14200,20110905,221108,-7.2887000000000004,-78.526300000000006,33,4.5,20223006
14201,20110906,000923,-4.0808999999999997,-77.249399999999994,183,4.5999999999999996,20223006
14202,20110907,020827,-17.7729,-71.793400000000005,28,4.5,20223006
14203,20110907,224451,-10.768000000000001,-74.390199999999993,143,4.7000000000000002,20223006
14204,20110907,225153,-10.839399999999999,-74.380799999999994,73,4.5999999999999996,20223006
14205,20110908,024835,-4.4661,-80.553399999999996,109,4.5,20223006
14206,20110908,040143,-8.8604000000000003,-76.640100000000004,158,4.5999999999999996,20223006
14207,20110908,040952,-8.7765000000000004,-77.360299999999995,150,4.5999999999999996,20223006
14208,20110908,043601,-8.5955999999999992,-76.296499999999995,103,4.7000000000000002,20223006
14209,20110908,052616,-14.9756,-72.830399999999997,49,4.7000000000000002,20223006
14210,20110908,055633,-16.948499999999999,-69.737300000000005,196,4.7999999999999998,20223006
14211,20110908,170409,-7.0400999999999998,-80.169600000000003,17,4.5,20223006
14212,20110909,071404,-7.1380999999999997,-74.283799999999999,126,4.7000000000000002,20223006
14213,20110910,014410,-8.2134999999999998,-74.237200000000001,185,4.5999999999999996,20223006
14214,20110910,034646,-14.8565,-73.051400000000001,116,4.5,20223006
14215,20110910,095756,-4.1134000000000004,-81.545000000000002,36,4.7000000000000002,20223006
14216,20110911,124048,-13.2524,-77.191299999999998,46,5.0999999999999996,20223006
14217,20110911,134755,-7.4410999999999996,-74.459500000000006,46,4.7000000000000002,20223006
14218,20110911,215714,-15.4405,-75.681399999999996,45,4.7000000000000002,20223006
14219,20110912,043228,-14.060700000000001,-76.363799999999998,42,5.0999999999999996,20223006
14220,20110912,071027,-9.4717000000000002,-80.293700000000001,43,4.7999999999999998,20223006
14221,20110912,073803,-7.4359000000000002,-75.614099999999993,149,4.5,20223006
14222,20110913,054520,-15.598800000000001,-75.298599999999993,33,4.5,20223006
14223,20110914,030000,-17.605599999999999,-72.356399999999994,55,4.7000000000000002,20223006
14224,20110914,043728,-6.4569999999999999,-76.649000000000001,72,4.5,20223006
14225,20110914,145246,-17.585000000000001,-69.8279,150,4.9000000000000004,20223006
14226,20110914,170439,-3.8578999999999999,-81.064099999999996,33,4.5,20223006
14227,20110914,170605,-3.5407999999999999,-80.853899999999996,51,4.7999999999999998,20223006
14228,20110914,223502,-3.3860000000000001,-80.842500000000001,54,4.5,20223006
14229,20110916,004229,-15.4033,-72.069800000000001,158,4.9000000000000004,20223006
14230,20110916,012534,-3.3468,-77.283799999999999,105,4.5,20223006
14231,20110916,023835,-3.5503,-80.894000000000005,49,4.5,20223006
14232,20110916,040918,-10.0998,-78.975499999999997,53,4.5999999999999996,20223006
14233,20110916,102728,-8.6387999999999998,-81.328599999999994,51,4.5,20223006
14234,20110916,215005,-11.588699999999999,-77.889300000000006,46,4.9000000000000004,20223006
14235,20110917,160917,-7.7199,-74.659099999999995,161,4.9000000000000004,20223006
14236,20110918,020953,-11.3658,-74.409899999999993,127,4.5,20223006
14237,20110918,033552,-6.7455999999999996,-76.037599999999998,56,4.5,20223006
14238,20110918,115410,-7.4687999999999999,-76.655000000000001,165,4.7000000000000002,20223006
14239,20110918,155117,-9.8690999999999995,-75.971699999999998,43,4.9000000000000004,20223006
14240,20110919,003216,-9.0879999999999992,-75.281599999999997,195,4.5999999999999996,20223006
14241,20110919,012706,-5.7004999999999999,-79.449299999999994,102,4.5,20223006
14242,20110921,081137,-14.1554,-76.267399999999995,62,4.7000000000000002,20223006
14243,20110921,222847,-14.481,-76.290800000000004,38,4.5,20223006
14244,20110921,223254,-14.4421,-76.315600000000003,43,4.5,20223006
14245,20110922,114310,-4.5422000000000002,-78.041899999999998,56,4.7000000000000002,20223006
14246,20110923,015529,-16.6799,-69.546199999999999,238,5.0999999999999996,20223006
14247,20110923,022130,-4.5926,-78.154399999999995,30,4.5,20223006
14248,20110923,032929,-16.051300000000001,-74.594300000000004,59,4.7000000000000002,20223006
14249,20110923,040925,-4.7579000000000002,-77.318799999999996,119,4.5,20223006
14250,20110923,052140,-17.231100000000001,-70.8429,111,4.9000000000000004,20223006
14251,20110923,060315,-4.4478999999999997,-78.926699999999997,198,4.5,20223006
14252,20110923,101510,-12.116199999999999,-76.067800000000005,110,5,20223006
14253,20110924,003526,-8.4222999999999999,-74.498599999999996,177,4.7000000000000002,20223006
14254,20110925,001304,-16.183,-71.957999999999998,122,4.2000000000000002,20223006
14255,20110925,003508,-5.7690000000000001,-81.536000000000001,33,5.2999999999999998,20223006
14256,20110925,111915,-5.4238999999999997,-77.939599999999999,75,4.5,20223006
14257,20110925,131527,-7.9630000000000001,-74.857500000000002,166,4.7000000000000002,20223006
14258,20110925,195915,-15.583600000000001,-75.049199999999999,38,5.2000000000000002,20223006
14259,20110925,221542,-14.597300000000001,-75.331800000000001,53,4.5,20223006
14260,20110926,083619,-9.0009999999999994,-79.325800000000001,67,4.5,20223006
14261,20110926,090019,-8.4844000000000008,-74.352099999999993,98,4.9000000000000004,20223006
14262,20110926,115516,-12.8171,-76.796099999999996,52,4.5,20223006
14263,20110926,172004,-5.0614999999999997,-76.162000000000006,193,4.5,20223006
14264,20110926,181517,-6.2226999999999997,-76.143000000000001,130,4.7000000000000002,20223006
14265,20110927,030851,-15.795299999999999,-75.351600000000005,28,4.5,20223006
14266,20110927,064221,-15.7973,-75.430300000000003,25,4.5,20223006
14267,20110927,161701,-9.5259999999999998,-75.307599999999994,122,4.9000000000000004,20223006
14268,20110928,074102,-7.9189999999999996,-74.576499999999996,173,4.7000000000000002,20223006
14269,20110928,183937,-3.6360999999999999,-77.325699999999998,39,4.5,20223006
14270,20110929,020952,-5.1707000000000001,-76.696399999999997,34,4.5,20223006
14271,20110929,230914,-6.9013,-81.372799999999998,50,4.5,20223006
14272,20110930,151621,-9.0174000000000003,-80.466099999999997,57,4.5,20223006
14273,20111001,001747,-10.524100000000001,-80.068399999999997,0,4.7999999999999998,20223006
14274,20111001,012004,-7.7095000000000002,-76.171099999999996,188,4.5,20223006
14275,20111001,080840,-5.0445000000000002,-77.237700000000004,38,4.5,20223006
14276,20111002,035228,-5.1920000000000002,-76.447999999999993,159,4.5,20223006
14277,20111002,064120,-5.4379,-80.990499999999997,27,4.5,20223006
14278,20111002,125503,-3.8523999999999998,-76.927800000000005,176,4.5,20223006
14279,20111002,163312,-12.5456,-76.821700000000007,71,4.5,20223006
14280,20111002,164946,-5.7340999999999998,-80.197699999999998,52,4.5,20223006
14281,20111002,180233,-2.6128999999999998,-81.565899999999999,49,4.5,20223006
14282,20111002,201406,-8.0196000000000005,-79.790000000000006,14,4.5,20223006
14283,20111003,021251,-5.8925999999999998,-79.058099999999996,46,4.5,20223006
14284,20111003,041827,-3.0005999999999999,-80.286199999999994,56,4.5,20223006
14285,20111003,103713,-5.4983000000000004,-76.874200000000002,44,4.5,20223006
14286,20111004,010342,-7.4600999999999997,-76.031999999999996,34,4.5,20223006
14287,20111004,035454,-3.0219,-80.512600000000006,52,4.5,20223006
14288,20111004,074446,-3.3704000000000001,-80.666600000000003,50,4.5,20223006
14289,20111005,041315,-8.2085000000000008,-79.775599999999997,56,4.5,20223006
14290,20111005,043949,-3.6665000000000001,-77.764700000000005,248,4.5,20223006
14291,20111005,045249,-8.6146999999999991,-79.781300000000002,58,4.5999999999999996,20223006
14292,20111005,052133,-9.7777999999999992,-79.495199999999997,55,4.5,20223006
14293,20111005,091607,-14.6204,-76.200999999999993,33,4.9000000000000004,20223006
14294,20111005,100328,-14.6602,-76.226500000000001,39,4.5999999999999996,20223006
14295,20111005,120432,-17.178799999999999,-71.148899999999998,80,4.9000000000000004,20223006
14296,20111005,140614,-14.674099999999999,-76.265600000000006,23,4.5999999999999996,20223006
14297,20111005,153330,-4.0404,-80.218000000000004,61,4.7000000000000002,20223006
14298,20111006,020228,-8.2609999999999992,-74.643199999999993,164,4.5,20223006
14299,20111006,022949,-7.5693000000000001,-76.639499999999998,18,4.5,20223006
14300,20111006,024420,-9.8367000000000004,-78.742099999999994,41,4.9000000000000004,20223006
14301,20111006,052045,-9.0289000000000001,-79.685599999999994,53,4.5999999999999996,20223006
14302,20111006,143021,-3.4996999999999998,-77.561199999999999,77,4.5999999999999996,20223006
14303,20111006,145704,-11.9414,-73.284099999999995,2,4.7000000000000002,20223006
14304,20111006,171558,-3.4190999999999998,-77.528899999999993,115,4.5,20223006
14305,20111006,203552,-8.9951000000000008,-77.175600000000003,21,4.5999999999999996,20223006
14306,20111006,212153,-6.8563999999999998,-78.661500000000004,33,4.5,20223006
14307,20111007,113505,-8.5670999999999999,-76.022999999999996,19,4.5999999999999996,20223006
14308,20111007,161314,-5.4459999999999997,-77.274799999999999,55,4.5,20223006
14309,20111007,195145,-16.409300000000002,-72.760499999999993,106,4.5,20223006
